state,district,year,month,pincode,age_0_5,age_5_17,age_18_greater,total_activity,roll_3m,season,baseline_med,deviation_score,is_anomaly
Arunachal Pradesh,Kurung Kumey,2025,11,6328944,3,12,12,27,23.666666666666668,Festival,26.0,0.037037037037037035,False
Arunachal Pradesh,Kurung Kumey,2025,12,1582236,2,2,0,4,16.333333333333332,Festival,18.0,-0.7368421052631579,False
Arunachal Pradesh,Leparada,2025,9,791101,0,1,0,1,1.0,Monsoon,1.0,0.0,False
Arunachal Pradesh,Leparada,2025,11,791101,0,0,1,1,1.0,Festival,1.0,0.0,False
Arunachal Pradesh,Leparada,2025,12,791101,0,1,0,1,1.0,Festival,1.0,0.0,False
Arunachal Pradesh,Lohit,2025,9,21385555,30,18,0,48,48.0,Monsoon,48.0,0.0,False
Arunachal Pradesh,Lohit,2025,10,19009449,18,23,0,41,44.5,Festival,44.5,-0.07692307692307693,False
Arunachal Pradesh,Lohit,2025,11,13464939,17,11,1,29,39.333333333333336,Festival,41.0,-0.2857142857142857,False
Arunachal Pradesh,Lohit,2025,12,11880631,37,11,0,48,39.333333333333336,Festival,41.0,0.16666666666666666,False
Arunachal Pradesh,Longding,2025,7,792131,46,322,33,401,401.0,Monsoon,401.0,0.0,False
Arunachal Pradesh,Longding,2025,9,25337187,61,269,0,330,365.5,Monsoon,365.5,-0.09686221009549795,False
Arunachal Pradesh,Longding,2025,10,12674095,12,59,0,71,267.3333333333333,Festival,330.0,-0.7824773413897281,False
Arunachal Pradesh,Longding,2025,11,18219010,17,63,4,84,161.66666666666666,Festival,84.0,0.0,False
Arunachal Pradesh,Longding,2025,12,4752786,5,6,0,11,55.333333333333336,Festival,71.0,-0.8333333333333334,True
Arunachal Pradesh,Lower Dibang Valley,2025,9,14257980,24,19,0,43,43.0,Monsoon,43.0,0.0,False
Arunachal Pradesh,Lower Dibang Valley,2025,10,12673760,17,11,0,28,35.5,Festival,35.5,-0.2054794520547945,False
Arunachal Pradesh,Lower Dibang Valley,2025,11,9505320,7,14,2,23,31.33333333333333,Festival,28.0,-0.1724137931034483,False
Arunachal Pradesh,Lower Dibang Valley,2025,12,6336880,10,5,0,15,22.0,Festival,23.0,-0.3333333333333333,False
Arunachal Pradesh,Lower Siang,2025,9,7120102,6,6,0,12,12.0,Monsoon,12.0,0.0,False
Arunachal Pradesh,Lower Siang,2025,10,3164453,0,4,0,4,8.0,Festival,8.0,-0.4444444444444444,False
Arunachal Pradesh,Lower Siang,2025,11,7911203,4,7,3,14,10.0,Festival,12.0,0.15384615384615385,False
Arunachal Pradesh,Lower Siang,2025,12,791101,0,1,0,1,6.333333333333333,Festival,4.0,-0.6,False
Arunachal Pradesh,Lower Subansiri,2025,9,17404637,19,25,0,44,44.0,Monsoon,44.0,0.0,False
Arunachal Pradesh,Lower Subansiri,2025,10,9493438,6,16,0,22,33.0,Festival,33.0,-0.3235294117647059,False
Arunachal Pradesh,Lower Subansiri,2025,11,13449036,18,10,0,28,31.33333333333333,Festival,28.0,0.0,False
Arunachal Pradesh,Lower Subansiri,2025,12,5537838,7,4,0,11,20.33333333333333,Festival,22.0,-0.4782608695652174,False
Arunachal Pradesh,Namsai,2025,9,23763110,32,29,0,61,61.0,Monsoon,61.0,0.0,False
Arunachal Pradesh,Namsai,2025,10,19010485,20,15,1,36,48.5,Festival,48.5,-0.25252525252525254,False
Arunachal Pradesh,Namsai,2025,11,12673658,22,3,0,25,40.66666666666666,Festival,36.0,-0.2972972972972973,False
Arunachal Pradesh,Namsai,2025,12,13465766,21,7,0,28,29.666666666666668,Festival,28.0,0.0,False
Arunachal Pradesh,Pakke Kessang,2025,9,1580206,1,1,0,2,2.0,Monsoon,2.0,0.0,False
Arunachal Pradesh,Pakke Kessang,2025,10,790103,1,0,0,1,1.5,Festival,1.5,-0.2,False
Arunachal Pradesh,Pakke Kessang,2025,11,790103,0,0,1,1,1.3333333333333333,Festival,1.0,0.0,False
Arunachal Pradesh,Papum Pare,2025,9,67244598,72,87,0,159,159.0,Monsoon,159.0,0.0,False
Arunachal Pradesh,Papum Pare,2025,10,48257939,56,66,0,122,140.5,Festival,140.5,-0.13074204946996468,False
Arunachal Pradesh,Papum Pare,2025,11,52213482,49,63,5,117,132.66666666666666,Festival,122.0,-0.04065040650406504,False
Arunachal Pradesh,Papum Pare,2025,12,21360063,24,25,0,49,96.0,Festival,117.0,-0.576271186440678,False
Arunachal Pradesh,Shi-Yomi,2025,9,2373009,5,0,0,5,5.0,Monsoon,5.0,0.0,False
Arunachal Pradesh,Shi-Yomi,2025,10,4746018,2,5,0,7,6.0,Festival,6.0,0.14285714285714285,False
Arunachal Pradesh,Shi-Yomi,2025,11,6328024,1,15,5,21,11.0,Festival,7.0,1.75,True
Arunachal Pradesh,Shi-Yomi,2025,12,1582006,0,2,0,2,10.0,Festival,7.0,-0.625,False
Arunachal Pradesh,Siang,2025,9,18984630,31,43,0,74,74.0,Monsoon,74.0,0.0,False
Arunachal Pradesh,Siang,2025,10,7910414,4,11,0,15,44.5,Festival,44.5,-0.6483516483516484,False
Arunachal Pradesh,Siang,2025,11,7119312,2,6,4,12,33.666666666666664,Festival,15.0,-0.1875,False
Arunachal Pradesh,Siang,2025,12,1582103,2,0,0,2,9.666666666666666,Festival,12.0,-0.7692307692307693,False
Arunachal Pradesh,Tawang,2025,9,22122939,56,14,0,70,70.0,Monsoon,70.0,0.0,False
Arunachal Pradesh,Tawang,2025,10,17382312,20,10,2,32,51.0,Festival,51.0,-0.36538461538461536,False
Arunachal Pradesh,Tawang,2025,11,18172419,16,13,5,34,45.333333333333336,Festival,34.0,0.0,False
Arunachal Pradesh,Tawang,2025,12,9481262,12,6,0,18,28.0,Festival,32.0,-0.42424242424242425,False
Arunachal Pradesh,Tirap,2025,9,11859950,16,10,0,26,26.0,Monsoon,26.0,0.0,False
Arunachal Pradesh,Tirap,2025,10,15028464,19,9,0,28,27.0,Festival,27.0,0.03571428571428571,False
Arunachal Pradesh,Tirap,2025,11,17393852,20,14,1,35,29.666666666666668,Festival,28.0,0.2413793103448276,False
Arunachal Pradesh,Tirap,2025,12,5528408,4,6,0,10,24.33333333333333,Festival,28.0,-0.6206896551724138,False
Arunachal Pradesh,Upper Siang,2025,9,9496260,10,5,0,15,15.0,Monsoon,15.0,0.0,False
Arunachal Pradesh,Upper Siang,2025,10,8703140,6,9,0,15,15.0,Festival,15.0,0.0,False
Arunachal Pradesh,Upper Siang,2025,11,5538073,3,5,1,9,13.0,Festival,15.0,-0.375,False
Arunachal Pradesh,Upper Siang,2025,12,3165067,2,2,0,4,9.333333333333334,Festival,9.0,-0.5,False
Arunachal Pradesh,Upper Subansiri,2025,9,15031318,34,22,0,56,56.0,Monsoon,56.0,0.0,False
Arunachal Pradesh,Upper Subansiri,2025,10,10284586,14,16,1,31,43.5,Festival,43.5,-0.2808988764044944,False
Arunachal Pradesh,Upper Subansiri,2025,11,10284586,11,11,11,33,40.0,Festival,33.0,0.0,False
Arunachal Pradesh,Upper Subansiri,2025,12,6328976,17,6,0,23,29.0,Festival,31.0,-0.25,False
Arunachal Pradesh,West Kameng,2025,7,790101,43,30,10,83,83.0,Monsoon,83.0,0.0,False
Arunachal Pradesh,West Kameng,2025,9,37132771,46,35,1,82,82.5,Monsoon,82.5,-0.005988023952095809,False
Arunachal Pradesh,West Kameng,2025,10,22121407,32,14,0,46,70.33333333333333,Festival,82.0,-0.43373493975903615,False
Arunachal Pradesh,West Kameng,2025,11,26071629,20,19,7,46,58.0,Festival,46.0,0.0,False
Arunachal Pradesh,West Kameng,2025,12,14220827,16,5,0,21,37.66666666666666,Festival,46.0,-0.5319148936170213,False
Arunachal Pradesh,West Siang,2025,9,32434689,45,35,0,80,80.0,Monsoon,80.0,0.0,False
Arunachal Pradesh,West Siang,2025,10,15820568,27,16,0,43,61.5,Festival,61.5,-0.296,False
Arunachal Pradesh,West Siang,2025,11,16612695,21,21,2,44,55.66666666666666,Festival,44.0,0.0,False
Arunachal Pradesh,West Siang,2025,12,13448915,17,8,0,25,37.333333333333336,Festival,43.0,-0.4090909090909091,False
Assam,Bajali,2025,9,9376101,7,5,0,12,12.0,Monsoon,12.0,0.0,False
Assam,Bajali,2025,10,3125335,4,0,0,4,8.0,Festival,8.0,-0.4444444444444444,False
Assam,Bajali,2025,11,6250563,3,3,2,8,8.0,Festival,8.0,0.0,False
Assam,Bajali,2025,12,3125350,5,0,0,5,5.666666666666667,Festival,5.0,0.0,False
Assam,Baksa,2025,3,781366,11,14,13,38,38.0,Non-peak,38.0,0.0,False
Assam,Baksa,2025,4,4688126,408,483,187,1078,558.0,Non-peak,558.0,0.9302325581395349,False
Assam,Baksa,2025,5,781372,37,25,20,82,399.3333333333333,Non-peak,82.0,0.0,False
Assam,Baksa,2025,6,781346,28,12,12,52,404.0,Monsoon,82.0,-0.3614457831325301,False
Assam,Baksa,2025,7,1562716,110,71,39,220,118.0,Monsoon,82.0,1.6626506024096386,True
Assam,Baksa,2025,9,176584747,493,215,1,709,327.0,Monsoon,220.0,2.2126696832579187,True
Assam,Baksa,2025,10,133610643,408,128,90,626,518.3333333333334,Festival,626.0,0.0,False
Assam,Baksa,2025,11,140642867,322,138,25,485,606.6666666666666,Festival,626.0,-0.22488038277511962,False
Assam,Baksa,2025,12,107044744,303,93,13,409,506.6666666666667,Festival,485.0,-0.15637860082304528,False
Assam,Barpeta,2025,3,783101,24,34,10,68,68.0,Non-peak,68.0,0.0,False
Assam,Barpeta,2025,4,1562638,138,54,23,215,141.5,Non-peak,141.5,0.5157894736842106,False
Assam,Barpeta,2025,5,781309,90,83,10,183,155.33333333333334,Non-peak,183.0,0.0,False
Assam,Barpeta,2025,6,3906567,699,376,104,1179,525.6666666666666,Monsoon,215.0,4.462962962962963,True
Assam,Barpeta,2025,7,5470954,3310,895,184,4389,1917.0,Monsoon,1179.0,2.7203389830508473,True
Assam,Barpeta,2025,9,361751006,2848,843,11,3702,3090.0,Monsoon,3702.0,0.0,False
Assam,Barpeta,2025,10,209393025,1303,408,25,1736,3275.6666666666665,Festival,3702.0,-0.5309208749662436,False
Assam,Barpeta,2025,11,260960318,1286,394,158,1838,2425.333333333333,Festival,1838.0,0.0,False
Assam,Barpeta,2025,12,155482355,847,219,7,1073,1549.0,Festival,1736.0,-0.38169257340241797,False
Assam,Biswanath,2025,4,1568350,104,114,32,250,250.0,Non-peak,250.0,0.0,False
Assam,Biswanath,2025,9,124683648,215,120,2,337,293.5,Monsoon,293.5,0.14770797962648557,False
Assam,Biswanath,2025,10,83122427,148,72,1,221,269.3333333333333,Festival,250.0,-0.11553784860557768,False
Assam,Biswanath,2025,11,117625990,203,100,33,336,298.0,Festival,336.0,0.0,False
Assam,Biswanath,2025,12,65870535,119,58,8,185,247.33333333333331,Festival,221.0,-0.16216216216216217,False
Assam,Bongaigaon,2025,3,783384,25,33,31,89,89.0,Non-peak,89.0,0.0,False
Assam,Bongaigaon,2025,4,2350145,221,87,61,369,229.0,Non-peak,229.0,0.6086956521739131,False
Assam,Bongaigaon,2025,5,783384,110,41,15,166,208.0,Non-peak,166.0,0.0,False
Assam,Bongaigaon,2025,6,783371,33,14,14,61,198.66666666666663,Monsoon,166.0,-0.6287425149700598,False
Assam,Bongaigaon,2025,7,783391,236,51,16,303,176.66666666666666,Monsoon,166.0,0.8203592814371258,False
Assam,Bongaigaon,2025,9,172344447,734,161,6,901,421.6666666666667,Monsoon,303.0,1.9671052631578947,True
Assam,Bongaigaon,2025,10,97923019,313,81,28,422,542.0,Festival,422.0,0.0,False
Assam,Bongaigaon,2025,11,125341298,385,95,14,494,605.6666666666666,Festival,494.0,0.0,False
Assam,Bongaigaon,2025,12,79905226,267,63,40,370,428.6666666666667,Festival,422.0,-0.12293144208037825,False
Assam,Cachar,2025,4,11820971,988,461,299,1748,1748.0,Non-peak,1748.0,0.0,False
Assam,Cachar,2025,6,11027353,847,584,201,1632,1690.0,Monsoon,1690.0,-0.03429923122412774,False
Assam,Cachar,2025,7,14970523,4026,1357,490,5873,3084.333333333333,Monsoon,1748.0,2.358490566037736,True
Assam,Cachar,2025,9,735376645,2579,871,13,3463,3656.0,Monsoon,3463.0,0.0,False
Assam,Cachar,2025,10,456359843,1150,427,304,1881,3739.0,Festival,3463.0,-0.45669745958429564,False
Assam,Cachar,2025,11,523350384,1167,540,177,1884,2409.333333333333,Festival,1884.0,0.0,False
Assam,Cachar,2025,12,281386143,717,273,43,1033,1599.3333333333333,Festival,1881.0,-0.4505844845908608,False
Assam,Charaideo,2025,4,2357071,91,50,164,305,305.0,Non-peak,305.0,0.0,False
Assam,Charaideo,2025,5,785692,29,11,10,50,177.5,Non-peak,177.5,-0.7142857142857143,False
Assam,Charaideo,2025,9,95853763,202,97,0,299,218.0,Monsoon,299.0,0.0,False
Assam,Charaideo,2025,10,54998001,106,63,0,169,172.66666666666666,Festival,169.0,0.0,False
Assam,Charaideo,2025,11,78568563,144,80,1,225,231.0,Festival,225.0,0.0,False
Assam,Charaideo,2025,12,45569896,87,35,19,141,178.33333333333334,Festival,169.0,-0.16470588235294117,False
Assam,Chirang,2025,3,783390,12,29,15,56,56.0,Non-peak,56.0,0.0,False
Assam,Chirang,2025,4,3133535,189,199,179,567,311.5,Non-peak,311.5,0.8176,False
Assam,Chirang,2025,7,3133532,893,364,52,1309,644.0,Monsoon,567.0,1.306338028169014,True
Assam,Chirang,2025,9,139430046,335,175,1,511,795.6666666666666,Monsoon,567.0,-0.09859154929577464,False
Assam,Chirang,2025,10,82255243,145,83,1,229,683.0,Festival,511.0,-0.55078125,False
Assam,Chirang,2025,11,100273147,223,135,2,360,366.6666666666667,Festival,360.0,0.0,False
Assam,Chirang,2025,12,72848633,216,86,14,316,301.6666666666667,Festival,316.0,0.0,False
Assam,Darrang,2025,4,4705206,654,340,270,1264,1264.0,Non-peak,1264.0,0.0,False
Assam,Darrang,2025,5,784145,87,53,308,448,856.0,Non-peak,856.0,-0.47607934655775963,False
Assam,Darrang,2025,6,784114,63,25,10,98,603.3333333333334,Monsoon,448.0,-0.779510022271715,False
Assam,Darrang,2025,7,784114,190,56,11,257,267.6666666666667,Monsoon,257.0,0.0,False
Assam,Darrang,2025,9,215660117,1221,556,7,1784,713.0,Monsoon,257.0,5.9186046511627906,True
Assam,Darrang,2025,10,149002830,672,306,107,1085,1042.0,Festival,1085.0,0.0,False
Assam,Darrang,2025,11,162333280,762,325,575,1662,1510.3333333333333,Festival,1662.0,0.0,False
Assam,Darrang,2025,12,95672909,741,253,3,997,1248.0,Festival,1085.0,-0.08103130755064457,False
Assam,Dhemaji,2025,3,787057,20,46,19,85,85.0,Non-peak,85.0,0.0,False
Assam,Dhemaji,2025,4,1574117,179,176,52,407,246.0,Non-peak,246.0,0.6518218623481782,False
Assam,Dhemaji,2025,5,3934344,264,174,153,591,361.0,Non-peak,407.0,0.45098039215686275,False
Assam,Dhemaji,2025,6,1574121,135,126,55,316,438.0,Monsoon,407.0,-0.22303921568627452,False
Assam,Dhemaji,2025,7,7082500,1625,576,337,2538,1148.3333333333333,Monsoon,591.0,3.2888513513513513,True
Assam,Dhemaji,2025,9,161326782,566,274,66,906,1253.3333333333333,Monsoon,906.0,0.0,False
Assam,Dhemaji,2025,10,96798948,267,140,257,664,1369.3333333333333,Festival,906.0,-0.26681367144432194,False
Assam,Dhemaji,2025,11,124339124,441,175,211,827,799.0,Festival,827.0,0.0,False
Assam,Dhemaji,2025,12,81843195,367,159,41,567,686.0,Festival,664.0,-0.14586466165413534,False
Assam,Dhubri,2025,3,3133352,89,229,98,416,416.0,Non-peak,416.0,0.0,False
Assam,Dhubri,2025,4,3916698,998,654,80,1732,1074.0,Non-peak,1074.0,0.6120930232558139,False
Assam,Dhubri,2025,6,1566682,323,198,24,545,897.6666666666666,Monsoon,545.0,0.0,False
Assam,Dhubri,2025,7,1566668,774,306,27,1107,1128.0,Monsoon,1107.0,0.0,False
Assam,Dhubri,2025,9,375981247,2776,1048,5,3829,1827.0,Monsoon,1107.0,2.4566787003610107,True
Assam,Dhubri,2025,10,220106850,1260,458,108,1826,2254.0,Festival,1826.0,0.0,False
Assam,Dhubri,2025,11,258488395,1264,592,22,1878,2511.0,Festival,1878.0,0.0,False
Assam,Dhubri,2025,12,159009333,948,364,1,1313,1672.3333333333333,Festival,1826.0,-0.28078817733990147,False
Assam,Dibrugarh,2025,3,786602,10,12,14,36,36.0,Non-peak,36.0,0.0,False
Assam,Dibrugarh,2025,4,6290316,179,149,186,514,275.0,Non-peak,275.0,0.8659420289855072,False
Assam,Dibrugarh,2025,5,4718113,140,95,149,384,311.3333333333333,Non-peak,384.0,0.0,False
Assam,Dibrugarh,2025,6,5503625,413,127,134,674,524.0,Monsoon,514.0,0.3106796116504854,False
Assam,Dibrugarh,2025,7,11007232,1455,488,541,2484,1180.6666666666667,Monsoon,674.0,2.6814814814814816,True
Assam,Dibrugarh,2025,9,281459691,652,306,52,1010,1389.3333333333333,Monsoon,1010.0,0.0,False
Assam,Dibrugarh,2025,10,172176236,362,174,144,680,1391.3333333333333,Festival,1010.0,-0.3264094955489614,False
Assam,Dibrugarh,2025,11,237434111,409,226,218,853,847.6666666666666,Festival,853.0,0.0,False
Assam,Dibrugarh,2025,12,134448399,275,98,54,427,653.3333333333334,Festival,680.0,-0.37151248164464024,False
Assam,Dima Hasao,2025,6,788819,33,28,10,71,71.0,Monsoon,71.0,0.0,False
Assam,Dima Hasao,2025,7,788819,83,51,14,148,109.5,Monsoon,109.5,0.34841628959276016,False
Assam,Dima Hasao,2025,9,7888358,1,10,2,13,77.33333333333333,Monsoon,71.0,-0.8055555555555556,True
Assam,Dima Hasao,2025,10,7099447,0,7,2,9,56.66666666666666,Festival,13.0,-0.2857142857142857,False
Assam,Dima Hasao,2025,11,4733036,1,5,0,6,9.333333333333334,Festival,9.0,-0.3,False
Assam,Dima Hasao,2025,12,2366490,1,2,0,3,6.0,Festival,6.0,-0.42857142857142855,False
Assam,Goalpara,2025,4,3915812,587,294,283,1164,1164.0,Non-peak,1164.0,0.0,False
Assam,Goalpara,2025,5,3915608,412,253,116,781,972.5,Non-peak,972.5,-0.19671289162814587,False
Assam,Goalpara,2025,6,783134,17,43,20,80,675.0,Monsoon,781.0,-0.8964194373401535,True
Assam,Goalpara,2025,7,4698776,2119,590,189,2898,1253.0,Monsoon,781.0,2.707161125319693,True
Assam,Goalpara,2025,9,200483979,1671,448,29,2148,1708.6666666666667,Monsoon,2148.0,0.0,False
Assam,Goalpara,2025,10,119036763,750,224,22,996,2014.0,Festival,2148.0,-0.536063285248953,False
Assam,Goalpara,2025,11,156627989,794,244,48,1086,1410.0,Festival,1086.0,0.0,False
Assam,Goalpara,2025,12,90844857,531,124,90,745,942.3333333333334,Festival,996.0,-0.25175526579739216,False
Assam,Golaghat,2025,4,5499447,568,501,144,1213,1213.0,Non-peak,1213.0,0.0,False
Assam,Golaghat,2025,5,7856284,807,826,230,1863,1538.0,Non-peak,1538.0,0.2111760883690708,False
Assam,Golaghat,2025,6,5499482,561,502,202,1265,1447.0,Monsoon,1265.0,0.0,False
Assam,Golaghat,2025,7,14141386,1617,1002,850,3469,2199.0,Monsoon,1863.0,0.8615879828326181,False
Assam,Golaghat,2025,9,236475030,907,457,64,1428,2054.0,Monsoon,1428.0,0.0,False
Assam,Golaghat,2025,10,182265497,297,223,216,736,1877.6666666666667,Festival,1428.0,-0.4842547235829251,False
Assam,Golaghat,2025,11,223118606,434,347,212,993,1052.3333333333333,Festival,993.0,0.0,False
Assam,Golaghat,2025,12,117058623,346,189,3,538,755.6666666666666,Festival,736.0,-0.26865671641791045,False
Assam,Hailakandi,2025,4,3152634,242,143,78,463,463.0,Non-peak,463.0,0.0,False
Assam,Hailakandi,2025,7,2364489,683,287,46,1016,739.5,Monsoon,739.5,0.37339635381498987,False
Assam,Hailakandi,2025,9,236473747,1295,468,1,1764,1081.0,Monsoon,1016.0,0.7354965585054081,False
Assam,Hailakandi,2025,10,143458392,562,176,116,854,1211.3333333333333,Festival,1016.0,-0.1592920353982301,False
Assam,Hailakandi,2025,11,156855826,665,219,45,929,1182.3333333333333,Festival,929.0,0.0,False
Assam,Hailakandi,2025,12,100891446,379,148,25,552,778.3333333333334,Festival,854.0,-0.3532163742690059,False
Assam,Hojai,2025,3,782446,27,42,20,89,89.0,Non-peak,89.0,0.0,False
Assam,Hojai,2025,4,3912209,763,253,100,1116,602.5,Non-peak,602.5,0.8508699254349628,False
Assam,Hojai,2025,6,782446,277,76,11,364,523.0,Monsoon,364.0,0.0,False
Assam,Hojai,2025,7,1564881,1750,350,23,2123,1201.0,Monsoon,1116.0,0.9015219337511191,False
Assam,Hojai,2025,9,161965524,1102,352,0,1454,1313.6666666666667,Monsoon,1454.0,0.0,False
Assam,Hojai,2025,10,108759342,539,196,1,736,1437.6666666666667,Festival,1454.0,-0.4934707903780069,False
Assam,Hojai,2025,11,115018818,524,221,0,745,978.3333333333334,Festival,745.0,0.0,False
Assam,Hojai,2025,12,69637276,306,117,0,423,634.6666666666666,Festival,736.0,-0.42469470827679784,False
Assam,Jorhat,2025,4,4712645,210,156,154,520,520.0,Non-peak,520.0,0.0,False
Assam,Jorhat,2025,5,785635,17,24,13,54,287.0,Non-peak,287.0,-0.8090277777777778,True
Assam,Jorhat,2025,6,785630,24,19,13,56,210.0,Monsoon,56.0,0.0,False
Assam,Jorhat,2025,7,10209808,633,323,415,1371,493.6666666666667,Monsoon,56.0,23.07017543859649,True
Assam,Jorhat,2025,9,279581128,597,229,2,828,751.6666666666666,Monsoon,828.0,0.0,False
Assam,Jorhat,2025,10,216752488,493,136,119,748,982.3333333333334,Festival,828.0,-0.09650180940892641,False
Assam,Jorhat,2025,11,259949909,626,152,119,897,824.3333333333334,Festival,828.0,0.08323281061519903,False
Assam,Jorhat,2025,12,146073548,305,83,25,413,686.0,Festival,748.0,-0.4472630173564753,False
Assam,Kamrup,2025,3,781354,13,20,13,46,46.0,Non-peak,46.0,0.0,False
Assam,Kamrup,2025,4,7030752,741,404,179,1324,685.0,Non-peak,685.0,0.9314868804664723,False
Assam,Kamrup,2025,5,8593090,813,580,264,1657,1009.0,Non-peak,1324.0,0.2513207547169811,False
Assam,Kamrup,2025,6,781354,133,51,23,207,1062.6666666666667,Monsoon,1324.0,-0.8430188679245283,True
Assam,Kamrup,2025,7,11717589,2813,736,255,3804,1889.3333333333333,Monsoon,1657.0,1.2949336550060313,True
Assam,Kamrup,2025,9,489010966,1802,686,12,2500,2170.333333333333,Monsoon,2500.0,0.0,False
Assam,Kamrup,2025,10,328091865,1015,344,166,1525,2609.6666666666665,Festival,2500.0,-0.38984406237505,False
Assam,Kamrup,2025,11,358552593,1109,345,29,1483,1836.0,Festival,1525.0,-0.027522935779816515,False
Assam,Kamrup,2025,12,224977579,872,204,44,1120,1376.0,Festival,1483.0,-0.24460916442048516,False
Assam,Kamrup Metro,2025,4,9374945,276,396,213,885,885.0,Non-peak,885.0,0.0,False
Assam,Kamrup Metro,2025,5,1563414,67,42,53,162,523.5,Non-peak,523.5,-0.6892278360343184,False
Assam,Kamrup Metro,2025,6,2343058,55,54,65,174,407.0,Monsoon,174.0,0.0,False
Assam,Kamrup Metro,2025,7,4688873,259,168,82,509,281.6666666666667,Monsoon,174.0,1.9142857142857144,True
Assam,Kamrup Metro,2025,9,436658617,597,602,5,1204,629.0,Monsoon,509.0,1.3627450980392157,True
Assam,Kamrup Metro,2025,10,309335518,421,290,384,1095,936.0,Festival,1095.0,0.0,False
Assam,Kamrup Metro,2025,11,394486691,573,399,503,1475,1258.0,Festival,1204.0,0.22489626556016598,False
Assam,Kamrup Metro,2025,12,178110577,406,104,32,542,1037.3333333333333,Festival,1095.0,-0.5045620437956204,False
Assam,Karbi Anglong,2025,4,6259692,543,1030,323,1896,1896.0,Non-peak,1896.0,0.0,False
Assam,Karbi Anglong,2025,5,4694794,446,1537,175,2158,2027.0,Non-peak,2027.0,0.0645956607495069,False
Assam,Karbi Anglong,2025,9,252732656,814,537,240,1591,1881.6666666666667,Monsoon,1896.0,-0.16078017923036372,False
Assam,Karbi Anglong,2025,10,165096018,327,325,174,826,1525.0,Festival,1591.0,-0.4805276381909548,False
